#Bucket,QLearnCC-
1.242300000000000000e+04,2.250000000000000000e+04
1.242400000000000000e+04,2.100000000000000000e+04
1.242500000000000000e+04,2.250000000000000000e+04
1.242600000000000000e+04,2.100000000000000000e+04
1.242700000000000000e+04,2.250000000000000000e+04
1.242800000000000000e+04,2.100000000000000000e+04
1.242900000000000000e+04,2.250000000000000000e+04
1.243000000000000000e+04,2.100000000000000000e+04
1.243100000000000000e+04,1.950000000000000000e+04
1.243200000000000000e+04,2.100000000000000000e+04
1.243300000000000000e+04,2.250000000000000000e+04
1.243400000000000000e+04,2.100000000000000000e+04
1.243500000000000000e+04,1.950000000000000000e+04
1.243600000000000000e+04,1.800000000000000000e+04
1.243700000000000000e+04,1.950000000000000000e+04
1.243800000000000000e+04,1.800000000000000000e+04
1.243900000000000000e+04,1.950000000000000000e+04
1.244000000000000000e+04,1.800000000000000000e+04
1.244100000000000000e+04,1.950000000000000000e+04
1.244200000000000000e+04,1.800000000000000000e+04
1.244300000000000000e+04,1.950000000000000000e+04
1.244400000000000000e+04,1.800000000000000000e+04
1.244500000000000000e+04,1.950000000000000000e+04
1.244600000000000000e+04,2.100000000000000000e+04
1.244700000000000000e+04,1.950000000000000000e+04
1.244800000000000000e+04,2.100000000000000000e+04
1.244900000000000000e+04,1.950000000000000000e+04
1.245000000000000000e+04,1.950000000000000000e+04
1.245100000000000000e+04,1.800000000000000000e+04
1.245200000000000000e+04,1.950000000000000000e+04
1.245300000000000000e+04,2.100000000000000000e+04
1.245400000000000000e+04,1.950000000000000000e+04
1.245500000000000000e+04,2.100000000000000000e+04
1.245600000000000000e+04,1.950000000000000000e+04
1.245700000000000000e+04,2.100000000000000000e+04
1.245800000000000000e+04,1.950000000000000000e+04
1.245900000000000000e+04,2.100000000000000000e+04
1.246000000000000000e+04,2.100000000000000000e+04
1.246100000000000000e+04,1.950000000000000000e+04
1.246200000000000000e+04,2.100000000000000000e+04
1.246300000000000000e+04,1.950000000000000000e+04
1.246400000000000000e+04,2.100000000000000000e+04
1.246500000000000000e+04,1.950000000000000000e+04
1.246600000000000000e+04,2.100000000000000000e+04
1.246700000000000000e+04,1.950000000000000000e+04
1.246800000000000000e+04,2.100000000000000000e+04
